student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
STU01211,22,Female,ECE,1st Year,2.5,6.3,3.7,Medium,7,3,5,3,6,0.9,Poor,86.6,7.8,Average,Medium
STU01212,24,Male,AIML,3rd Year,5.2,7.2,5.3,High,10,8,8,10,5,1.2,Poor,84.6,8.03,Good,High
STU01213,21,Female,Cyber,2nd Year,7.9,7.2,2.9,Low,2,2,1,8,9,1.3,Average,94.8,8.61,Good,Medium
STU01214,24,Male,CSE,3rd Year,9.2,7.3,4.9,Low,4,3,3,5,6,1.2,Average,57.4,7.86,Good,Medium
STU01215,18,Female,ECE,1st Year,2.3,6.2,6.1,Medium,8,6,8,7,4,1.1,Poor,77.7,7.52,Average,Medium
STU01216,18,Male,CSE,1st Year,3.7,6.8,3.9,Medium,6,6,5,4,6,1.2,Poor,77.1,7.63,Poor,Medium
STU01217,22,Male,ECE,3rd Year,4.4,6.1,8.0,High,9,8,7,6,3,1.4,Poor,72.4,8.24,Good,Medium
STU01218,23,Female,CSE,3rd Year,8.7,7.3,3.6,Low,3,2,3,4,8,1.6,Good,86.8,8.74,Average,Medium
STU01219,24,Female,CIVIL,1st Year,4.5,6.6,5.6,Low,1,1,1,5,6,0.7,Good,97.4,8.25,Average,Low
STU01220,21,Male,ECE,2nd Year,7.1,7.1,6.2,High,8,5,9,5,5,0.3,Poor,80.2,6.8,Good,Medium
STU01221,23,Male,CSE,2nd Year,5.8,7.8,6.1,High,7,7,7,6,4,1.2,Poor,74.0,7.53,Average,High
STU01222,22,Male,CSE,1st Year,2.8,8.4,4.4,Medium,5,3,5,5,4,1.2,Average,71.1,7.44,Good,Medium
STU01223,25,Male,AIML,3rd Year,1.8,6.1,6.4,High,9,6,6,5,5,0.7,Poor,92.5,7.42,Average,High
STU01224,23,Male,CSE,1st Year,4.1,5.7,5.9,Medium,5,9,3,7,4,2.3,Poor,73.5,8.1,Good,Medium
STU01225,21,Female,CSE,2nd Year,9.0,6.7,5.6,Low,4,4,2,5,9,2.2,Average,84.6,8.42,Average,Low
STU01226,25,Male,AIDS,1st Year,5.3,7.0,6.6,Medium,3,4,4,8,7,1.7,Poor,100.0,7.39,Poor,Low
STU01227,18,Female,ECE,2nd Year,6.9,6.6,4.4,High,7,4,6,7,7,1.6,Poor,76.2,8.24,Good,Medium
STU01228,25,Male,CSE,2nd Year,2.7,5.4,6.8,High,9,5,5,6,7,1.0,Poor,75.7,6.62,Poor,High
STU01229,19,Male,Cyber,2nd Year,4.1,6.1,4.9,Low,3,4,3,2,7,1.2,Good,89.1,8.65,Good,Low
STU01230,20,Female,AIML,2nd Year,6.4,7.0,5.6,Low,5,4,3,6,6,2.1,Poor,70.0,7.66,Good,Low
STU01231,24,Male,CIVIL,4th Year,3.0,4.0,4.4,High,7,6,5,6,9,2.1,Poor,69.3,7.81,Average,Medium
STU01232,23,Female,CSE,2nd Year,5.0,6.5,5.0,Medium,7,6,6,6,6,0.3,Poor,76.3,7.73,Average,High
STU01233,25,Male,AIDS,4th Year,3.4,6.0,4.4,High,7,10,7,4,7,1.6,Poor,78.5,7.73,Good,Medium
STU01234,23,Female,AIDS,1st Year,6.4,7.8,3.9,Medium,6,3,6,6,6,1.9,Average,85.5,8.29,Good,High
STU01235,23,Female,CSE,2nd Year,6.0,7.1,5.2,High,5,7,9,8,5,0.9,Poor,68.6,7.53,Good,Medium
STU01236,20,Female,CSE,1st Year,6.1,8.1,4.6,Low,5,3,6,3,7,2.8,Average,87.9,9.21,Poor,Low
STU01237,18,Male,AIML,2nd Year,6.5,6.6,4.0,Medium,4,6,4,10,4,2.7,Good,66.1,8.04,Good,High
STU01238,18,Male,AIDS,3rd Year,4.2,6.7,4.3,Low,2,3,6,6,8,1.8,Good,88.6,8.53,Average,Low
STU01239,20,Male,Cyber,4th Year,6.6,6.5,4.6,Medium,6,2,2,4,6,1.6,Poor,88.1,7.87,Good,Medium
STU01240,18,Male,ECE,3rd Year,4.1,6.8,5.9,High,6,5,6,6,6,1.1,Poor,82.3,7.94,Average,Medium
STU01241,22,Male,AIDS,3rd Year,6.2,5.1,5.1,High,9,8,7,9,4,1.1,Poor,79.3,7.3,Poor,High
STU01242,24,Male,AIDS,1st Year,1.6,7.7,5.8,Medium,5,7,8,5,6,0.8,Average,74.0,8.13,Good,High
STU01243,25,Male,Cyber,1st Year,3.8,6.2,5.4,Medium,5,4,7,3,5,1.6,Poor,78.0,6.85,Good,Medium
STU01244,21,Male,Cyber,4th Year,9.7,6.1,8.1,High,10,8,10,8,1,1.8,Poor,82.5,7.11,Average,High
STU01245,25,Male,ECE,1st Year,5.9,5.6,4.0,Medium,3,6,1,5,7,2.6,Poor,80.6,7.26,Good,High
STU01246,25,Male,AIML,1st Year,5.7,6.9,4.2,Low,3,2,4,1,10,2.5,Average,97.1,8.79,Poor,Low
STU01247,24,Male,AIDS,4th Year,3.3,5.7,2.6,Low,3,3,3,1,10,0.5,Average,95.8,8.03,Poor,Low
STU01248,21,Female,CSE,4th Year,2.9,8.1,5.5,Medium,5,5,6,7,6,0.7,Poor,71.3,8.28,Poor,High
STU01249,20,Male,CSE,3rd Year,4.3,7.2,3.6,Low,3,1,1,3,6,2.4,Average,85.4,7.66,Average,Medium
STU01250,25,Male,AIDS,2nd Year,4.9,7.3,4.1,Medium,6,4,6,5,9,2.4,Average,73.8,8.1,Poor,Medium
STU01251,19,Male,AIML,4th Year,8.8,6.2,4.8,High,9,7,7,4,4,1.4,Poor,64.3,7.9,Average,High
STU01252,21,Female,CSE,1st Year,7.2,6.4,5.0,High,10,9,10,5,4,0.8,Poor,81.4,7.71,Poor,High
STU01253,18,Male,CSE,2nd Year,5.3,6.2,5.0,Medium,7,7,7,6,4,2.1,Poor,83.5,7.83,Good,Medium
STU01254,24,Female,Cyber,2nd Year,5.7,5.4,9.1,High,10,10,10,7,3,1.2,Poor,74.5,7.36,Good,High
STU01255,23,Female,AIDS,4th Year,6.3,6.9,4.0,Low,4,4,3,4,9,2.3,Average,74.9,7.51,Good,Medium
STU01256,18,Male,CSE,4th Year,2.2,8.1,2.0,Low,4,4,2,3,9,1.1,Average,91.0,7.74,Average,Medium
STU01257,19,Female,CSE,3rd Year,1.8,6.6,6.6,High,9,7,8,6,6,1.3,Poor,66.8,7.61,Good,High
STU01258,22,Female,Cyber,1st Year,5.9,9.0,2.1,Low,1,2,2,1,9,3.0,Good,90.9,8.37,Average,Low
STU01259,22,Male,CIVIL,2nd Year,4.9,8.7,5.6,Low,2,5,5,2,6,2.1,Good,80.1,8.36,Good,Low
STU01260,24,Male,AIML,1st Year,2.8,4.9,5.1,High,6,8,7,5,4,1.8,Poor,88.1,8.58,Average,Medium
STU01261,20,Female,CIVIL,4th Year,1.2,6.7,4.8,Medium,6,5,3,5,5,1.6,Poor,79.6,7.48,Average,Low
STU01262,25,Female,CIVIL,1st Year,6.6,6.5,6.6,Low,5,4,5,4,7,1.6,Poor,84.7,7.75,Poor,Medium
STU01263,21,Male,AIML,1st Year,3.8,8.6,4.9,Low,5,5,7,4,10,2.7,Good,89.2,8.08,Good,Low
STU01264,24,Male,AIDS,3rd Year,5.7,6.5,3.6,Medium,6,7,8,5,6,1.1,Poor,81.4,7.97,Good,Medium
STU01265,19,Female,ECE,2nd Year,4.8,6.7,4.7,High,9,6,4,7,4,0.7,Average,78.3,7.93,Good,High
STU01266,18,Male,Cyber,4th Year,4.9,4.7,2.9,High,7,3,6,6,5,1.2,Poor,84.3,7.92,Good,High
STU01267,18,Female,Cyber,1st Year,3.7,5.9,7.8,Low,4,5,5,5,8,1.8,Average,78.6,9.2,Good,Medium
STU01268,20,Male,AIDS,4th Year,4.6,9.0,3.0,Low,5,1,3,4,6,1.1,Good,90.8,8.57,Average,High
STU01269,25,Female,AIDS,1st Year,5.8,7.3,6.0,Medium,2,1,3,4,6,2.2,Average,92.6,8.72,Good,Low
STU01270,18,Female,AIDS,1st Year,4.6,5.7,4.9,High,7,5,6,6,7,1.3,Poor,83.4,7.78,Average,High
STU01271,20,Female,CIVIL,2nd Year,4.5,6.8,4.1,Medium,7,5,7,4,5,1.8,Average,77.6,8.31,Average,Medium
STU01272,18,Female,Cyber,1st Year,5.9,6.3,4.5,Medium,5,2,2,6,7,0.6,Good,87.0,8.13,Poor,Low
STU01273,25,Female,AIDS,3rd Year,5.7,7.8,2.8,Low,1,1,2,6,9,2.7,Average,89.0,8.29,Good,Low
STU01274,23,Female,AIDS,1st Year,3.1,5.3,6.6,High,6,6,6,4,7,2.1,Poor,79.2,8.18,Good,High
STU01275,24,Female,CSE,1st Year,4.7,6.6,5.5,Low,4,2,2,3,8,2.1,Average,76.5,8.07,Average,Low
STU01276,23,Male,CSE,3rd Year,4.2,6.0,5.1,High,9,9,9,9,4,1.3,Poor,89.9,7.9,Average,High
STU01277,23,Female,AIML,1st Year,4.8,8.2,2.6,Low,6,4,2,6,6,2.2,Good,100.0,8.84,Average,Low
STU01278,24,Male,AIDS,3rd Year,7.3,7.8,2.8,Low,5,5,3,3,7,2.5,Average,80.8,8.38,Good,Low
STU01279,18,Female,AIML,3rd Year,5.7,7.3,2.4,Low,6,3,5,3,6,1.7,Average,87.6,7.89,Good,Medium
STU01280,24,Female,ECE,1st Year,9.5,5.5,7.0,High,10,7,10,3,2,1.0,Poor,83.1,7.2,Average,Medium
STU01281,23,Male,CSE,3rd Year,5.6,7.1,5.9,Medium,7,7,6,10,5,2.1,Poor,71.0,8.21,Average,Medium
STU01282,23,Male,AIML,1st Year,4.7,5.9,3.8,Medium,6,8,3,8,6,1.9,Poor,64.1,7.5,Average,Medium
STU01283,21,Male,ECE,2nd Year,5.1,5.9,3.9,High,7,4,5,6,6,0.9,Poor,92.5,7.9,Average,High
STU01284,24,Female,CSE,1st Year,4.8,8.1,3.6,Low,2,2,2,6,8,2.8,Average,89.8,8.64,Average,Low
STU01285,21,Male,CIVIL,4th Year,5.3,7.2,3.4,Low,4,1,4,2,10,1.8,Average,82.9,8.41,Poor,Low
STU01286,18,Male,CSE,3rd Year,2.6,8.2,2.7,Low,2,1,3,2,9,2.4,Good,93.7,9.18,Poor,Low
STU01287,25,Female,CIVIL,2nd Year,5.0,5.7,6.3,Low,10,8,10,5,4,1.0,Poor,71.3,7.29,Average,Low
STU01288,19,Female,CSE,4th Year,4.1,7.1,6.9,High,10,7,9,2,1,1.5,Average,98.8,8.37,Good,High
STU01289,18,Male,CIVIL,2nd Year,7.0,7.8,4.8,Medium,9,4,5,1,5,2.3,Average,76.0,7.71,Average,High
STU01290,22,Male,ECE,4th Year,1.6,6.2,4.7,Medium,7,3,8,2,4,1.5,Poor,84.0,7.94,Average,Medium
STU01291,19,Female,CSE,3rd Year,4.9,6.1,2.0,Low,2,1,2,5,7,3.0,Average,99.3,8.42,Good,Low
STU01292,24,Female,CSE,4th Year,2.2,6.3,4.9,Low,6,5,4,5,10,1.7,Average,93.3,9.11,Good,Low
STU01293,21,Female,CSE,4th Year,6.2,5.0,6.9,High,10,9,9,10,4,1.6,Poor,82.7,7.29,Average,High
STU01294,18,Male,ECE,4th Year,4.3,7.5,5.1,Medium,7,6,4,6,8,1.6,Poor,78.0,7.67,Poor,Low
STU01295,25,Male,AIDS,1st Year,1.6,7.9,7.2,Low,7,3,4,6,8,1.4,Poor,83.3,7.98,Good,Medium
STU01296,22,Male,AIML,4th Year,6.3,6.8,3.8,High,1,3,1,2,10,3.0,Average,72.5,8.24,Average,High
STU01297,20,Female,Cyber,4th Year,1.0,5.4,6.2,High,10,8,10,8,4,0.7,Poor,75.2,7.44,Good,High
STU01298,23,Male,ECE,3rd Year,4.9,5.5,5.8,Medium,8,5,5,5,9,1.2,Poor,82.6,8.62,Average,Medium
STU01299,22,Male,Cyber,2nd Year,5.8,7.9,6.4,Low,3,2,1,7,10,1.4,Average,95.8,8.67,Poor,Low
STU01300,18,Female,ECE,4th Year,7.2,7.3,4.7,Low,5,2,1,7,8,2.5,Good,100.0,8.57,Average,Low
STU01301,24,Female,Cyber,1st Year,1.8,8.2,2.0,Low,3,3,3,8,9,2.8,Good,93.4,8.11,Good,Low
STU01302,21,Female,ECE,2nd Year,4.0,7.3,5.6,Low,5,7,5,1,6,1.8,Average,91.2,7.72,Average,Medium
STU01303,23,Male,CIVIL,2nd Year,7.0,7.2,4.2,Medium,7,7,5,6,6,0.9,Poor,80.9,8.0,Average,High
STU01304,25,Male,AIML,1st Year,6.9,5.7,2.2,Medium,6,4,4,5,7,1.7,Average,94.5,8.29,Average,Medium
STU01305,22,Male,CSE,3rd Year,7.5,5.8,8.1,High,9,7,8,7,6,1.1,Poor,78.6,8.44,Good,High
STU01306,23,Male,CSE,1st Year,9.6,7.6,7.2,Medium,7,3,8,1,9,0.9,Average,90.8,7.69,Poor,High
STU01307,20,Male,Cyber,3rd Year,4.3,5.7,5.0,High,9,8,7,3,3,0.9,Poor,83.7,8.4,Good,High
STU01308,19,Male,AIML,4th Year,5.6,5.5,3.7,Medium,7,3,5,9,8,1.9,Average,86.7,8.02,Good,Medium
STU01309,21,Female,CIVIL,2nd Year,5.1,5.9,8.1,High,10,10,10,7,1,0.1,Poor,56.0,6.89,Average,High
STU01310,24,Female,ECE,3rd Year,1.3,6.6,3.5,Low,5,8,3,3,9,1.9,Good,93.3,7.42,Good,Low
STU01311,22,Female,Cyber,1st Year,4.6,8.3,4.2,Low,6,3,3,2,7,0.8,Good,89.1,8.53,Good,Low
STU01312,20,Male,AIDS,4th Year,1.2,7.3,3.3,Low,4,7,3,6,8,2.8,Average,92.2,7.59,Average,Low
STU01313,24,Male,AIML,4th Year,4.0,6.7,4.5,Medium,7,5,3,4,6,1.4,Poor,85.5,8.17,Poor,Medium
STU01314,24,Male,AIDS,1st Year,1.9,9.0,2.0,Low,1,1,2,3,6,2.6,Good,93.6,8.51,Average,Low
STU01315,25,Male,CSE,3rd Year,5.9,5.5,6.5,Medium,6,4,6,4,8,1.5,Poor,91.1,7.79,Average,High
STU01316,20,Male,ECE,2nd Year,3.1,9.0,5.1,Low,1,5,2,2,8,2.4,Average,86.8,7.27,Average,Low
STU01317,23,Male,CIVIL,3rd Year,1.8,6.1,5.2,High,8,6,4,9,6,0.8,Poor,85.0,8.93,Good,High
STU01318,22,Female,AIDS,3rd Year,6.2,7.7,3.9,Low,5,2,3,4,7,1.6,Average,81.9,7.78,Good,Low
STU01319,21,Male,AIDS,2nd Year,3.8,7.2,5.7,Medium,5,4,7,7,5,1.2,Good,88.3,8.18,Average,High
STU01320,21,Female,AIML,3rd Year,4.4,6.1,5.7,High,9,7,10,6,5,1.3,Poor,81.3,7.31,Average,High
STU01321,18,Male,AIDS,1st Year,3.8,4.8,9.5,High,10,9,10,10,2,1.4,Poor,66.6,7.64,Poor,High
STU01322,20,Male,Cyber,2nd Year,6.8,7.1,2.5,Low,3,3,1,6,6,2.1,Average,87.6,8.16,Average,Medium
STU01323,22,Male,ECE,4th Year,5.4,6.0,6.2,High,6,7,6,8,6,1.1,Average,78.1,7.53,Poor,High
STU01324,25,Male,CSE,1st Year,3.7,9.0,4.4,Low,5,2,3,4,5,1.8,Good,82.2,8.39,Good,Medium
STU01325,24,Male,CSE,3rd Year,1.3,6.8,3.0,Low,3,4,4,2,8,1.8,Good,88.8,7.35,Good,Low
STU01326,19,Female,Cyber,1st Year,9.3,8.2,7.5,Medium,4,3,3,6,7,1.6,Good,87.4,8.16,Average,Medium
STU01327,23,Male,CSE,4th Year,8.8,7.3,9.0,High,10,6,5,5,1,1.2,Poor,62.9,8.07,Good,High
STU01328,18,Male,AIDS,3rd Year,7.5,7.4,4.5,Medium,4,5,4,4,6,2.1,Good,87.2,9.06,Average,Medium
STU01329,23,Female,AIDS,2nd Year,4.3,5.4,7.8,High,10,7,10,7,3,0.3,Poor,69.5,6.6,Good,High
STU01330,20,Male,CIVIL,1st Year,4.2,6.7,5.0,Medium,7,2,7,5,4,1.2,Poor,76.8,7.38,Average,High
STU01331,21,Female,CSE,2nd Year,5.5,7.9,3.9,Low,3,3,4,1,9,2.4,Good,77.5,8.38,Average,Low
STU01332,23,Male,CIVIL,4th Year,3.3,7.1,3.4,High,6,4,5,8,7,1.9,Average,83.3,6.85,Good,High
STU01333,21,Female,CSE,2nd Year,3.0,5.8,2.8,Medium,7,2,4,6,6,2.5,Average,81.4,8.79,Poor,High
STU01334,24,Male,Cyber,2nd Year,7.8,4.7,8.3,High,8,4,8,3,5,2.0,Poor,88.6,7.35,Average,High
STU01335,22,Male,AIDS,3rd Year,4.5,9.0,3.7,Low,3,5,2,3,10,1.3,Good,75.4,8.05,Average,Low
STU01336,25,Female,CSE,2nd Year,2.6,5.2,4.1,Low,5,3,3,4,7,2.1,Average,80.3,8.3,Good,Medium
STU01337,23,Female,CSE,2nd Year,6.6,7.3,3.6,Medium,4,4,7,3,7,1.4,Average,76.4,8.14,Good,Medium
STU01338,20,Male,CSE,2nd Year,4.1,6.2,6.1,Medium,6,9,7,9,7,0.6,Poor,81.0,7.14,Poor,Low
STU01339,24,Female,Cyber,1st Year,1.7,6.3,4.4,High,10,8,8,9,3,0.6,Poor,85.8,8.39,Average,High
STU01340,21,Male,AIDS,3rd Year,3.3,5.0,5.4,High,9,10,9,4,5,0.9,Poor,79.8,6.01,Good,High
STU01341,22,Male,CSE,4th Year,4.2,6.8,4.1,High,8,4,6,5,4,1.2,Poor,70.9,7.0,Poor,High
STU01342,19,Male,CSE,4th Year,5.4,7.0,6.8,Low,5,3,5,4,6,1.2,Average,78.9,7.58,Average,Low
STU01343,18,Female,ECE,4th Year,5.5,8.8,3.8,Medium,8,7,8,3,6,1.2,Poor,72.0,7.1,Good,High
STU01344,22,Male,AIML,2nd Year,6.9,7.5,2.6,Low,2,3,2,5,4,3.0,Poor,91.2,9.1,Average,Low
STU01345,19,Female,AIDS,2nd Year,4.1,9.0,2.0,Low,2,3,1,3,8,1.2,Good,86.7,7.53,Good,Medium
STU01346,25,Male,CIVIL,3rd Year,4.3,5.2,4.4,Medium,6,3,5,5,6,2.0,Poor,68.7,8.49,Average,Medium
STU01347,24,Female,AIDS,4th Year,7.0,8.3,3.7,Low,2,4,3,3,8,1.8,Good,91.2,8.24,Good,Low
STU01348,23,Female,AIDS,3rd Year,6.7,7.0,6.4,High,6,6,6,8,6,1.3,Average,92.4,7.38,Poor,High
STU01349,23,Male,Cyber,2nd Year,4.6,7.0,5.0,Medium,3,6,5,5,4,0.3,Average,80.0,6.69,Poor,Low
STU01350,22,Male,AIDS,3rd Year,5.6,6.9,4.9,Low,4,4,3,5,7,1.8,Average,81.8,7.76,Poor,Medium
STU01351,18,Male,CSE,3rd Year,4.4,7.8,6.4,High,9,7,8,8,4,0.4,Poor,65.7,7.08,Good,High
STU01352,21,Female,CSE,4th Year,3.1,6.6,5.4,High,8,5,7,8,6,1.7,Poor,61.8,7.52,Good,High
STU01353,21,Male,ECE,3rd Year,9.0,6.0,8.5,Medium,4,4,5,1,6,2.4,Average,66.3,7.66,Good,Medium
STU01354,25,Female,CSE,2nd Year,3.9,6.5,4.0,High,6,3,6,4,6,0.9,Poor,83.6,8.53,Average,High
STU01355,19,Male,CIVIL,2nd Year,5.6,7.5,5.8,Low,5,4,4,8,8,2.1,Poor,79.1,7.81,Average,Medium
STU01356,21,Female,ECE,2nd Year,2.1,7.5,5.7,Low,5,3,6,1,6,1.7,Poor,89.1,7.78,Good,Low
STU01357,20,Male,CIVIL,2nd Year,6.3,5.5,4.2,Low,5,4,5,3,8,0.4,Good,81.3,8.57,Good,Low
STU01358,19,Male,AIML,4th Year,3.5,5.8,7.8,High,10,8,8,5,4,0.0,Poor,78.1,7.2,Poor,High
STU01359,18,Female,Cyber,2nd Year,8.1,5.7,4.7,Low,6,3,6,1,7,1.5,Poor,88.2,8.51,Good,Medium
STU01360,20,Male,AIDS,2nd Year,8.3,6.9,6.0,High,10,9,6,2,5,1.6,Poor,77.4,8.54,Poor,High
STU01361,18,Female,AIML,2nd Year,5.8,6.5,4.7,Low,3,3,3,4,10,0.9,Average,77.1,7.95,Poor,Medium
STU01362,18,Male,Cyber,3rd Year,5.5,6.0,5.9,High,8,7,7,1,5,1.2,Poor,62.1,7.48,Good,High
STU01363,20,Male,ECE,2nd Year,4.9,5.9,4.4,Medium,8,4,7,6,5,1.7,Poor,90.0,8.25,Average,High
STU01364,19,Female,CIVIL,1st Year,5.1,7.7,8.3,High,6,8,7,4,5,1.8,Poor,71.0,6.25,Average,High
STU01365,22,Female,AIDS,4th Year,5.8,7.0,6.2,High,4,5,3,7,4,1.2,Average,69.1,7.71,Average,High
STU01366,18,Female,CSE,2nd Year,5.4,7.4,4.1,High,8,6,10,8,6,1.4,Poor,78.4,7.49,Good,High
STU01367,20,Male,Cyber,2nd Year,7.1,8.7,5.8,High,9,6,8,5,3,1.6,Average,64.4,7.7,Poor,High
STU01368,21,Male,ECE,1st Year,3.4,6.7,3.4,Medium,6,6,5,4,7,1.9,Poor,81.8,7.32,Good,High
STU01369,25,Male,CSE,3rd Year,7.7,8.2,6.1,Medium,6,1,4,9,8,2.0,Poor,79.8,8.67,Average,Medium
STU01370,23,Male,Cyber,3rd Year,4.5,5.7,6.0,High,9,5,9,7,6,1.2,Poor,85.4,7.27,Poor,High
STU01371,25,Male,AIML,4th Year,3.4,8.4,4.4,Low,3,3,2,4,7,1.8,Good,92.8,7.95,Average,Low
STU01372,20,Male,CSE,1st Year,5.5,6.5,3.5,Medium,4,3,4,7,7,1.9,Poor,94.1,7.9,Average,Low
STU01373,21,Male,Cyber,4th Year,5.8,6.8,4.7,High,4,8,5,6,2,1.1,Average,83.9,8.67,Average,High
STU01374,21,Male,CSE,3rd Year,1.4,8.2,4.7,Low,2,1,1,2,9,2.7,Good,83.0,7.09,Average,Low
STU01375,25,Male,ECE,2nd Year,4.3,7.0,7.3,High,8,8,6,7,6,0.4,Average,70.0,8.52,Good,High
STU01376,25,Male,CSE,1st Year,1.0,6.2,5.4,Low,5,6,3,3,7,1.6,Average,82.1,8.8,Average,High
STU01377,25,Female,AIDS,2nd Year,3.7,6.3,2.8,Medium,3,5,4,5,6,1.6,Poor,100.0,7.86,Good,High
STU01378,24,Female,CSE,4th Year,3.8,7.5,4.8,Medium,5,3,5,5,6,1.8,Poor,81.0,8.47,Good,Low
STU01379,22,Male,CIVIL,2nd Year,5.5,6.4,5.6,Low,4,3,4,7,8,1.8,Average,83.1,8.02,Average,Low
STU01380,22,Female,CSE,2nd Year,3.5,5.7,3.9,Low,5,5,5,3,7,2.4,Average,95.7,8.99,Average,Low
STU01381,25,Female,Cyber,3rd Year,4.0,6.8,3.0,Medium,8,7,7,8,9,1.6,Average,84.3,8.43,Average,High
STU01382,20,Male,AIML,4th Year,7.3,6.7,3.5,Medium,5,5,3,7,5,1.1,Poor,76.3,9.2,Average,High
STU01383,20,Male,AIML,3rd Year,8.6,7.2,6.7,Low,3,5,5,3,7,1.6,Average,89.9,7.44,Poor,Medium
STU01384,25,Male,Cyber,3rd Year,3.1,7.7,3.0,Medium,3,7,2,4,7,1.6,Average,82.1,8.15,Average,Medium
STU01385,21,Male,AIDS,1st Year,7.1,6.6,6.2,Medium,6,8,6,6,8,1.4,Poor,79.4,6.75,Poor,Medium
STU01386,19,Female,CIVIL,4th Year,5.2,7.3,3.1,Low,1,1,1,3,10,1.6,Good,95.6,8.37,Average,Low
STU01387,22,Female,AIML,2nd Year,1.8,6.5,4.8,Medium,6,4,4,5,10,1.5,Poor,79.0,9.02,Good,Low
STU01388,20,Male,CSE,1st Year,3.5,7.9,4.4,Medium,3,6,3,6,6,2.6,Good,85.6,8.27,Average,Low
STU01389,25,Female,AIDS,4th Year,1.0,6.1,6.6,Medium,8,5,8,7,8,1.5,Poor,92.9,8.25,Average,Medium
STU01390,25,Male,ECE,1st Year,5.2,7.2,3.9,Low,3,4,4,5,9,1.4,Good,83.5,8.63,Average,Medium
STU01391,20,Female,CSE,1st Year,2.9,5.7,3.9,Low,3,4,2,1,8,1.5,Average,94.8,8.33,Good,Low
STU01392,22,Female,AIDS,3rd Year,5.2,6.8,5.2,Low,5,5,3,3,5,0.3,Poor,77.7,7.63,Average,Low
STU01393,25,Male,Cyber,2nd Year,9.9,6.5,4.5,High,7,6,9,7,5,1.1,Poor,91.6,7.57,Average,Medium
STU01394,23,Male,ECE,1st Year,8.0,4.8,6.1,Medium,8,6,6,8,4,2.3,Average,73.7,7.59,Good,High
STU01395,19,Female,AIML,3rd Year,3.3,6.5,3.2,Low,3,3,5,2,8,1.3,Average,84.2,6.69,Poor,Low
STU01396,22,Female,Cyber,3rd Year,3.1,5.8,4.0,Medium,5,2,5,9,5,0.9,Average,96.3,8.06,Average,Medium
STU01397,22,Male,CSE,4th Year,7.5,7.0,6.7,High,7,6,8,6,5,0.8,Poor,90.4,8.01,Average,High
STU01398,23,Male,AIDS,1st Year,2.9,5.7,3.6,Low,4,1,1,2,10,2.4,Good,94.0,7.93,Good,Low
STU01399,18,Male,CSE,3rd Year,6.8,6.8,4.7,Medium,6,4,6,3,7,2.5,Poor,73.7,7.88,Good,Low
STU01400,20,Female,AIDS,4th Year,9.9,7.5,6.7,Medium,2,3,4,8,4,1.7,Average,82.7,8.46,Good,High
STU01401,24,Female,AIDS,1st Year,6.1,7.2,3.6,Medium,5,5,6,3,4,0.9,Average,83.7,8.59,Average,Low
STU01402,19,Female,AIDS,1st Year,7.8,4.9,8.3,Low,9,10,10,10,3,0.5,Poor,63.0,6.46,Poor,High
STU01403,20,Female,CSE,1st Year,6.8,7.3,6.1,Medium,5,5,3,7,9,2.6,Good,89.4,7.76,Average,Medium
STU01404,20,Female,AIML,2nd Year,4.1,7.5,7.1,Low,7,4,8,4,4,1.2,Average,73.8,8.08,Good,Low
STU01405,19,Female,Cyber,1st Year,5.3,7.1,7.3,Medium,4,3,7,5,10,1.8,Average,75.1,8.4,Good,Low
STU01406,19,Male,ECE,3rd Year,3.4,4.5,4.8,High,8,4,6,8,5,1.4,Poor,66.7,8.28,Good,Medium
STU01407,20,Female,CIVIL,4th Year,7.5,7.4,4.9,High,9,6,8,7,2,0.3,Poor,91.8,8.62,Average,High
STU01408,24,Male,AIML,1st Year,2.9,7.5,5.7,Medium,3,4,4,2,5,2.3,Poor,80.6,9.29,Good,Medium
STU01409,18,Male,AIDS,3rd Year,6.2,6.8,6.4,Low,5,6,5,6,7,2.0,Poor,78.3,7.8,Good,Low
STU01410,20,Female,CSE,1st Year,6.8,5.5,3.4,Medium,4,4,1,7,8,0.7,Poor,77.8,9.09,Good,Medium
STU01411,18,Female,AIML,1st Year,3.8,7.2,4.8,Low,1,4,3,3,10,1.2,Good,98.1,7.84,Good,Low
STU01412,22,Female,CSE,3rd Year,4.0,5.4,9.7,High,8,7,8,7,3,0.6,Poor,66.3,8.74,Average,High
STU01413,20,Male,AIDS,2nd Year,4.6,6.0,4.8,Medium,7,4,7,3,7,2.1,Poor,74.9,8.23,Good,Medium
STU01414,24,Male,CSE,4th Year,2.8,8.0,4.2,Low,1,2,1,3,10,1.9,Average,90.3,8.87,Average,High
STU01415,22,Male,AIML,3rd Year,5.7,5.3,8.8,High,9,9,9,4,3,1.1,Poor,73.9,7.92,Poor,Medium
STU01416,24,Male,AIDS,1st Year,3.1,6.8,7.7,Medium,4,3,6,8,7,1.7,Average,90.9,7.39,Good,Medium
STU01417,23,Male,Cyber,2nd Year,3.4,7.6,5.3,Medium,8,5,5,6,6,1.6,Average,77.7,7.27,Good,Medium
STU01418,21,Male,CSE,1st Year,6.4,6.1,8.3,High,8,7,9,2,4,1.2,Poor,87.0,7.64,Good,High
